[Block Diagram].[time];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Pout].[x];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Pout].[y];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Pout].[z];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[xx];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[xy];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[xz];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[yx];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[yy];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[yz];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[zx];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[zy];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[zz];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Pout].[x];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Pout].[y];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Pout].[z];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[xx];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[xy];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[xz];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[yx];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[yy];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[yz];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[zx];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[zy];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[zz];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Pout].[x];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Pout].[y];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Pout].[z];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[xx];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[xy];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[xz];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[yx];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[yy];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[yz];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[zx];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[zy];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[zz];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Pout].[x];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Pout].[y];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Pout].[z];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[xx];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[xy];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[xz];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[yx];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[yy];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[yz];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[zx];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[zy];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[zz];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Pout].[x];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Pout].[y];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Pout].[z];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[xx];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[xy];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[xz];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[yx];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[yy];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[yz];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[zx];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[zy];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[zz];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Pout].[x];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Pout].[y];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Pout].[z];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[xx];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[xy];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[xz];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[yx];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[yy];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[yz];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[zx];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[zy];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[zz]
+1.932000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.509936e-01;+5.251761e-01;+0.000000e+00;-5.251761e-01;-8.509936e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.440726e+00;-1.345266e+00;+4.300000e-01;-8.385540e-01;+5.174993e-01;+1.703574e-01;-5.251761e-01;-8.509936e-01;+0.000000e+00;+1.449731e-01;-8.946764e-02;+9.853823e-01;-1.307927e+00;-1.321462e+00;+1.011376e+00;-7.637721e-01;+4.713489e-01;+4.410015e-01;-5.251761e-01;-8.509936e-01;+2.885967e-22;+3.752895e-01;-2.316035e-01;+8.975064e-01;-1.182816e+00;-1.398672e+00;+1.084072e+00;-7.637721e-01;+4.713489e-01;+4.410015e-01;+4.339641e-01;+8.807224e-01;-1.897450e-01;-4.778360e-01;+4.645694e-02;-8.772198e-01;-7.370101e-01;-1.673919e+00;+8.260872e-01;-8.970180e-01;+4.419939e-01;+1.433538e-06;+4.339641e-01;+8.807224e-01;-1.897450e-01;-8.386738e-02;-1.702040e-01;-9.818334e-01;-6.473162e-01;-1.718135e+00;+8.260497e-01;-6.983420e-07;+3.275566e-07;-1.000000e+00;+4.419970e-01;+8.970165e-01;-1.484139e-08;+8.970165e-01;-4.419970e-01;-7.712034e-07
+1.933000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.509936e-01;+5.251761e-01;+0.000000e+00;-5.251761e-01;-8.509936e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.440726e+00;-1.345266e+00;+4.300000e-01;-8.384188e-01;+5.174158e-01;+1.712740e-01;-5.251761e-01;-8.509936e-01;+0.000000e+00;+1.457531e-01;-8.994901e-02;+9.852234e-01;-1.307466e+00;-1.321746e+00;+1.011282e+00;-7.626777e-01;+4.706735e-01;+4.436094e-01;-5.251761e-01;-8.509936e-01;+2.901494e-22;+3.775087e-01;-2.329730e-01;+8.962203e-01;-1.182176e+00;-1.399066e+00;+1.083550e+00;-7.626777e-01;+4.706735e-01;+4.436094e-01;+4.340786e-01;+8.809532e-01;-1.884073e-01;-4.794774e-01;+4.886726e-02;-8.761926e-01;-7.370106e-01;-1.673918e+00;+8.240432e-01;-8.970178e-01;+4.419944e-01;+5.519441e-07;+4.340786e-01;+8.809532e-01;-1.884073e-01;-8.327546e-02;-1.690045e-01;-9.820910e-01;-6.473166e-01;-1.718134e+00;+8.240058e-01;+4.671256e-07;+7.088226e-07;-1.000000e+00;+4.419974e-01;+8.970163e-01;+8.422938e-07;+8.970163e-01;-4.419974e-01;+1.057215e-07
+1.934000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.509936e-01;+5.251761e-01;+0.000000e+00;-5.251761e-01;-8.509936e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.440726e+00;-1.345266e+00;+4.300000e-01;-8.382747e-01;+5.173269e-01;+1.722454e-01;-5.251761e-01;-8.509936e-01;+0.000000e+00;+1.465798e-01;-9.045920e-02;+9.850541e-01;-1.306979e+00;-1.322047e+00;+1.011182e+00;-7.615224e-01;+4.699605e-01;+4.463415e-01;-5.251761e-01;-8.509936e-01;+2.917951e-22;+3.798338e-01;-2.344079e-01;+8.948627e-01;-1.181501e+00;-1.399483e+00;+1.083001e+00;-7.615224e-01;+4.699605e-01;+4.463415e-01;+4.341948e-01;+8.811909e-01;-1.870224e-01;-4.812052e-01;+5.137743e-02;-8.751011e-01;-7.370113e-01;-1.673917e+00;+8.218987e-01;-8.970182e-01;+4.419937e-01;+9.926576e-07;+4.341948e-01;+8.811909e-01;-1.870224e-01;-8.266359e-02;-1.677621e-01;-9.823557e-01;-6.473173e-01;-1.718132e+00;+8.218612e-01;-8.079232e-07;-8.708078e-07;-1.000000e+00;+4.419968e-01;+8.970166e-01;-1.138229e-06;+8.970166e-01;-4.419968e-01;-3.398263e-07
+1.935000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.509936e-01;+5.251761e-01;+0.000000e+00;-5.251761e-01;-8.509936e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.440726e+00;-1.345266e+00;+4.300000e-01;-8.381212e-01;+5.172322e-01;+1.732735e-01;-5.251761e-01;-8.509936e-01;+0.000000e+00;+1.474546e-01;-9.099908e-02;+9.848738e-01;-1.306462e+00;-1.322365e+00;+1.011076e+00;-7.603060e-01;+4.692098e-01;+4.491958e-01;-5.251761e-01;-8.509936e-01;+2.935367e-22;+3.822627e-01;-2.359069e-01;+8.934333e-01;-1.180791e+00;-1.399921e+00;+1.082423e+00;-7.603060e-01;+4.692098e-01;+4.491958e-01;+4.343156e-01;+8.814348e-01;-1.855875e-01;-4.830163e-01;+5.398949e-02;-8.739453e-01;-7.370120e-01;-1.673916e+00;+8.196549e-01;-8.970179e-01;+4.419941e-01;+6.451143e-07;+4.343156e-01;+8.814348e-01;-1.855875e-01;-8.202914e-02;-1.664750e-01;-9.826278e-01;-6.473180e-01;-1.718131e+00;+8.196175e-01;+1.251551e-07;+2.478705e-07;-1.000000e+00;+4.419972e-01;+8.970164e-01;+2.776621e-07;+8.970164e-01;-4.419972e-01;+2.708088e-09
+1.936000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.509936e-01;+5.251761e-01;+0.000000e+00;-5.251761e-01;-8.509936e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.440726e+00;-1.345266e+00;+4.300000e-01;-8.379581e-01;+5.171315e-01;+1.743597e-01;-5.251761e-01;-8.509936e-01;+0.000000e+00;+1.483790e-01;-9.156956e-02;+9.846820e-01;-1.305917e+00;-1.322702e+00;+1.010962e+00;-7.590268e-01;+4.684204e-01;+4.521732e-01;-5.251761e-01;-8.509936e-01;+2.953769e-22;+3.847965e-01;-2.374706e-01;+8.919302e-01;-1.180043e+00;-1.400382e+00;+1.081817e+00;-7.590268e-01;+4.684204e-01;+4.521732e-01;+4.344388e-01;+8.816845e-01;-1.841071e-01;-4.849136e-01;+5.669937e-02;-8.727222e-01;-7.370128e-01;-1.673915e+00;+8.173107e-01;-8.970179e-01;+4.419942e-01;-1.006548e-07;+4.344388e-01;+8.816845e-01;-1.841071e-01;-8.137417e-02;-1.651474e-01;-9.829062e-01;-6.473187e-01;-1.718130e+00;+8.172732e-01;+8.359420e-07;+1.480543e-08;-1.000000e+00;+4.419972e-01;+8.970164e-01;+3.827648e-07;+8.970164e-01;-4.419972e-01;+7.433098e-07
+1.937000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.509936e-01;+5.251761e-01;+0.000000e+00;-5.251761e-01;-8.509936e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.440726e+00;-1.345266e+00;+4.300000e-01;-8.377848e-01;+5.170245e-01;+1.755059e-01;-5.251761e-01;-8.509936e-01;+0.000000e+00;+1.493544e-01;-9.217151e-02;+9.844784e-01;-1.305342e+00;-1.323057e+00;+1.010842e+00;-7.576844e-01;+4.675920e-01;+4.552714e-01;-5.251761e-01;-8.509936e-01;+2.973186e-22;+3.874331e-01;-2.390977e-01;+8.903527e-01;-1.179259e+00;-1.400866e+00;+1.081182e+00;-7.576844e-01;+4.675920e-01;+4.552714e-01;+4.345646e-01;+8.819393e-01;-1.825832e-01;-4.868962e-01;+5.950445e-02;-8.714306e-01;-7.370134e-01;-1.673914e+00;+8.148671e-01;-8.970179e-01;+4.419942e-01;-1.197112e-06;+4.345646e-01;+8.819393e-01;-1.825832e-01;-8.069964e-02;-1.637809e-01;-9.831904e-01;-6.473193e-01;-1.718129e+00;+8.148298e-01;+1.972874e-06;-1.464880e-07;-1.000000e+00;+4.419973e-01;+8.970164e-01;+7.406029e-07;+8.970164e-01;-4.419973e-01;+1.834448e-06
+1.938000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.509936e-01;+5.251761e-01;+0.000000e+00;-5.251761e-01;-8.509936e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.440726e+00;-1.345266e+00;+4.300000e-01;-8.376009e-01;+5.169110e-01;+1.767137e-01;-5.251761e-01;-8.509936e-01;+0.000000e+00;+1.503822e-01;-9.280581e-02;+9.842623e-01;-1.304735e+00;-1.323431e+00;+1.010715e+00;-7.562770e-01;+4.667234e-01;+4.584914e-01;-5.251761e-01;-8.509936e-01;+2.993646e-22;+3.901732e-01;-2.407887e-01;+8.886989e-01;-1.178437e+00;-1.401374e+00;+1.080518e+00;-7.562770e-01;+4.667234e-01;+4.584914e-01;+4.346919e-01;+8.821991e-01;-1.810187e-01;-4.889663e-01;+6.240216e-02;-8.700678e-01;-7.370141e-01;-1.673912e+00;+8.123231e-01;-8.970182e-01;+4.419936e-01;-6.893414e-07;+4.346919e-01;+8.821991e-01;-1.810187e-01;-8.000851e-02;-1.623774e-01;-9.834797e-01;-6.473200e-01;-1.718127e+00;+8.122857e-01;+1.165016e-06;-6.248406e-07;-1.000000e+00;+4.419967e-01;+8.970167e-01;-4.555933e-08;+8.970167e-01;-4.419967e-01;+1.321216e-06
+1.939000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.509936e-01;+5.251761e-01;+0.000000e+00;-5.251761e-01;-8.509936e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.440726e+00;-1.345266e+00;+4.300000e-01;-8.374060e-01;+5.167908e-01;+1.779848e-01;-5.251761e-01;-8.509936e-01;+0.000000e+00;+1.514639e-01;-9.347335e-02;+9.840332e-01;-1.304097e+00;-1.323825e+00;+1.010580e+00;-7.548035e-01;+4.658140e-01;+4.618322e-01;-5.251761e-01;-8.509936e-01;+3.015179e-22;+3.930162e-01;-2.425432e-01;+8.869673e-01;-1.177576e+00;-1.401905e+00;+1.079824e+00;-7.548035e-01;+4.658140e-01;+4.618322e-01;+4.348221e-01;+8.824630e-01;-1.794124e-01;-4.911227e-01;+6.539372e-02;-8.686324e-01;-7.370149e-01;-1.673911e+00;+8.096786e-01;-8.970181e-01;+4.419938e-01;-5.190207e-07;+4.348221e-01;+8.824630e-01;-1.794124e-01;-7.929873e-02;-1.609364e-01;-9.837739e-01;-6.473208e-01;-1.718126e+00;+8.096412e-01;+7.399477e-07;-1.089471e-06;-1.000000e+00;+4.419969e-01;+8.970166e-01;-6.502189e-07;+8.970166e-01;-4.419969e-01;+1.145288e-06
+1.940000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.509936e-01;+5.251761e-01;+0.000000e+00;-5.251761e-01;-8.509936e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.440726e+00;-1.345266e+00;+4.300000e-01;-8.371995e-01;+5.166634e-01;+1.793208e-01;-5.251761e-01;-8.509936e-01;+0.000000e+00;+1.526008e-01;-9.417499e-02;+9.837907e-01;-1.303426e+00;-1.324239e+00;+1.010437e+00;-7.532633e-01;+4.648635e-01;+4.652917e-01;-5.251761e-01;-8.509936e-01;+3.037812e-22;+3.959602e-01;-2.443601e-01;+8.851574e-01;-1.176676e+00;-1.402461e+00;+1.079100e+00;-7.532633e-01;+4.648635e-01;+4.652917e-01;+4.349538e-01;+8.827306e-01;-1.777692e-01;-4.933656e-01;+6.847338e-02;-8.671227e-01;-7.370156e-01;-1.673910e+00;+8.069349e-01;-8.970181e-01;+4.419937e-01;-3.429157e-07;+4.349538e-01;+8.827306e-01;-1.777692e-01;-7.857257e-02;-1.594623e-01;-9.840722e-01;-6.473214e-01;-1.718125e+00;+8.068974e-01;+4.862857e-07;-1.192861e-06;-1.000000e+00;+4.419968e-01;+8.970166e-01;-8.550798e-07;+8.970166e-01;-4.419968e-01;+9.634473e-07
+1.941000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.509936e-01;+5.251761e-01;+0.000000e+00;-5.251761e-01;-8.509936e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.440726e+00;-1.345266e+00;+4.300000e-01;-8.369808e-01;+5.165284e-01;+1.807251e-01;-5.251761e-01;-8.509936e-01;+0.000000e+00;+1.537959e-01;-9.491253e-02;+9.835336e-01;-1.302721e+00;-1.324674e+00;+1.010285e+00;-7.516538e-01;+4.638703e-01;+4.688720e-01;-5.251761e-01;-8.509936e-01;+3.061603e-22;+3.990070e-01;-2.462404e-01;+8.832661e-01;-1.175735e+00;-1.403041e+00;+1.078345e+00;-7.516538e-01;+4.638703e-01;+4.688720e-01;+4.350873e-01;+8.830016e-01;-1.760889e-01;-4.956971e-01;+7.164236e-02;-8.655355e-01;-7.370160e-01;-1.673909e+00;+8.040895e-01;-8.970180e-01;+4.419940e-01;+1.519391e-06;+4.350873e-01;+8.830016e-01;-1.760889e-01;-7.783158e-02;-1.579543e-01;-9.843743e-01;-6.473219e-01;-1.718123e+00;+8.040518e-01;-1.055680e-06;-9.556166e-08;-1.000000e+00;+4.419971e-01;+8.970165e-01;-5.523281e-07;+8.970165e-01;-4.419971e-01;-9.047248e-07
+1.942000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.509936e-01;+5.251761e-01;+0.000000e+00;-5.251761e-01;-8.509936e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.440726e+00;-1.345266e+00;+4.300000e-01;-8.367498e-01;+5.163858e-01;+1.821961e-01;-5.251761e-01;-8.509936e-01;+0.000000e+00;+1.550477e-01;-9.568502e-02;+9.832622e-01;-1.301983e+00;-1.325130e+00;+1.010125e+00;-7.499758e-01;+4.628348e-01;+4.725677e-01;-5.251761e-01;-8.509936e-01;+3.086521e-22;+4.021521e-01;-2.481813e-01;+8.812944e-01;-1.174755e+00;-1.403646e+00;+1.077559e+00;-7.499758e-01;+4.628348e-01;+4.725677e-01;+4.352224e-01;+8.832750e-01;-1.743752e-01;-4.981141e-01;+7.489482e-02;-8.638710e-01;-7.370172e-01;-1.673907e+00;+8.011462e-01;-8.970180e-01;+4.419941e-01;+7.162201e-08;+4.352224e-01;+8.832750e-01;-1.743752e-01;-7.707288e-02;-1.564177e-01;-9.846793e-01;-6.473229e-01;-1.718122e+00;+8.011086e-01;+4.605719e-07;-2.803678e-07;-1.000000e+00;+4.419971e-01;+8.970165e-01;-4.792309e-08;+8.970165e-01;-4.419971e-01;+5.370624e-07
+1.943000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.509936e-01;+5.251761e-01;+0.000000e+00;-5.251761e-01;-8.509936e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.440726e+00;-1.345266e+00;+4.300000e-01;-8.365055e-01;+5.162351e-01;+1.837386e-01;-5.251761e-01;-8.509936e-01;+0.000000e+00;+1.563604e-01;-9.649513e-02;+9.829751e-01;-1.301208e+00;-1.325608e+00;+1.009955e+00;-7.482267e-01;+4.617553e-01;+4.763809e-01;-5.251761e-01;-8.509936e-01;+3.112653e-22;+4.053971e-01;-2.501839e-01;+8.792390e-01;-1.173733e+00;-1.404276e+00;+1.076741e+00;-7.482267e-01;+4.617553e-01;+4.763809e-01;+4.353585e-01;+8.835508e-01;-1.726296e-01;-5.006194e-01;+7.823040e-02;-8.621254e-01;-7.370180e-01;-1.673906e+00;+7.981025e-01;-8.970179e-01;+4.419943e-01;+5.776393e-07;+4.353585e-01;+8.835508e-01;-1.726296e-01;-7.630180e-02;-1.548516e-01;-9.849868e-01;-6.473238e-01;-1.718120e+00;+7.980648e-01;+4.543812e-07;+8.656967e-07;-1.000000e+00;+4.419974e-01;+8.970163e-01;+9.773794e-07;+8.970163e-01;-4.419974e-01;+2.495165e-08
+1.944000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.509936e-01;+5.251761e-01;+0.000000e+00;-5.251761e-01;-8.509936e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.440726e+00;-1.345266e+00;+4.300000e-01;-8.362473e-01;+5.160757e-01;+1.853545e-01;-5.251761e-01;-8.509936e-01;+0.000000e+00;+1.577355e-01;-9.734375e-02;+9.826717e-01;-1.300397e+00;-1.326109e+00;+1.009776e+00;-7.464058e-01;+4.606316e-01;+4.803092e-01;-5.251761e-01;-8.509936e-01;+3.140027e-22;+4.087401e-01;-2.522469e-01;+8.770992e-01;-1.172669e+00;-1.404933e+00;+1.075891e+00;-7.464058e-01;+4.606316e-01;+4.803092e-01;+4.354949e-01;+8.838284e-01;-1.708553e-01;-5.032123e-01;+8.164480e-02;-8.602973e-01;-7.370185e-01;-1.673904e+00;+7.949595e-01;-8.970182e-01;+4.419936e-01;-1.921508e-06;+4.354949e-01;+8.838284e-01;-1.708553e-01;-7.551526e-02;-1.532612e-01;-9.852961e-01;-6.473242e-01;-1.718119e+00;+7.949221e-01;+1.851009e-06;-1.940104e-06;-1.000000e+00;+4.419967e-01;+8.970167e-01;-9.221654e-07;+8.970167e-01;-4.419967e-01;+2.517906e-06
+1.945000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.509936e-01;+5.251761e-01;+0.000000e+00;-5.251761e-01;-8.509936e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.440726e+00;-1.345266e+00;+4.300000e-01;-8.359746e-01;+5.159074e-01;+1.870453e-01;-5.251761e-01;-8.509936e-01;+0.000000e+00;+1.591743e-01;-9.823171e-02;+9.823513e-01;-1.299548e+00;-1.326633e+00;+1.009587e+00;-7.445102e-01;+4.594617e-01;+4.843547e-01;-5.251761e-01;-8.509936e-01;+3.168670e-22;+4.121827e-01;-2.543715e-01;+8.748717e-01;-1.171562e+00;-1.405617e+00;+1.075008e+00;-7.445102e-01;+4.594617e-01;+4.843547e-01;+4.356327e-01;+8.841074e-01;-1.690508e-01;-5.058939e-01;+8.514067e-02;-8.583836e-01;-7.370194e-01;-1.673903e+00;+7.917150e-01;-8.970180e-01;+4.419941e-01;-7.312403e-07;+4.356327e-01;+8.841074e-01;-1.690508e-01;-7.471881e-02;-1.516419e-01;-9.856073e-01;-6.473251e-01;-1.718118e+00;+7.916774e-01;+1.679621e-06;+4.192531e-07;-1.000000e+00;+4.419971e-01;+8.970165e-01;+1.118465e-06;+8.970165e-01;-4.419971e-01;+1.321339e-06
+1.946000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.509936e-01;+5.251761e-01;+0.000000e+00;-5.251761e-01;-8.509936e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.440726e+00;-1.345266e+00;+4.300000e-01;-8.356869e-01;+5.157298e-01;+1.888127e-01;-5.251761e-01;-8.509936e-01;+0.000000e+00;+1.606784e-01;-9.915989e-02;+9.820131e-01;-1.298660e+00;-1.327180e+00;+1.009388e+00;-7.425400e-01;+4.582459e-01;+4.885131e-01;-5.251761e-01;-8.509936e-01;+3.198611e-22;+4.157215e-01;-2.565554e-01;+8.725565e-01;-1.170411e+00;-1.406327e+00;+1.074092e+00;-7.425400e-01;+4.582459e-01;+4.885131e-01;+4.357707e-01;+8.843874e-01;-1.672211e-01;-5.086632e-01;+8.871133e-02;-8.563831e-01;-7.370205e-01;-1.673901e+00;+7.883714e-01;-8.970180e-01;+4.419941e-01;-6.819329e-07;+4.357707e-01;+8.843874e-01;-1.672211e-01;-7.391013e-02;-1.500006e-01;-9.859194e-01;-6.473262e-01;-1.718116e+00;+7.883338e-01;+1.235821e-06;-3.554155e-07;-1.000000e+00;+4.419972e-01;+8.970164e-01;+2.274159e-07;+8.970164e-01;-4.419972e-01;+1.265645e-06
+1.947000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.509936e-01;+5.251761e-01;+0.000000e+00;-5.251761e-01;-8.509936e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.440726e+00;-1.345266e+00;+4.300000e-01;-8.353831e-01;+5.155424e-01;+1.906599e-01;-5.251761e-01;-8.509936e-01;+0.000000e+00;+1.622504e-01;-1.001300e-01;+9.816561e-01;-1.297733e+00;-1.327753e+00;+1.009177e+00;-7.404937e-01;+4.569830e-01;+4.927835e-01;-5.251761e-01;-8.509936e-01;+3.229905e-22;+4.193556e-01;-2.587981e-01;+8.701519e-01;-1.169215e+00;-1.407065e+00;+1.073142e+00;-7.404937e-01;+4.569830e-01;+4.927835e-01;+4.359086e-01;+8.846678e-01;-1.653679e-01;-5.115200e-01;+9.235473e-02;-8.542938e-01;-7.370212e-01;-1.673900e+00;+7.849285e-01;-8.970181e-01;+4.419938e-01;-1.700052e-06;+4.359086e-01;+8.846678e-01;-1.653679e-01;-7.309006e-02;-1.483387e-01;-9.862320e-01;-6.473268e-01;-1.718114e+00;+7.848910e-01;+2.000844e-06;-1.091646e-06;-1.000000e+00;+4.419969e-01;+8.970166e-01;-9.485828e-08;+8.970166e-01;-4.419969e-01;+2.277295e-06
+1.948000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.509936e-01;+5.251761e-01;+0.000000e+00;-5.251761e-01;-8.509936e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.440726e+00;-1.345266e+00;+4.300000e-01;-8.350623e-01;+5.153444e-01;+1.925905e-01;-5.251761e-01;-8.509936e-01;+0.000000e+00;+1.638933e-01;-1.011439e-01;+9.812792e-01;-1.296764e+00;-1.328351e+00;+1.008955e+00;-7.383676e-01;+4.556709e-01;+4.971693e-01;-5.251761e-01;-8.509936e-01;+3.262610e-22;+4.230879e-01;-2.611015e-01;+8.676535e-01;-1.167973e+00;-1.407832e+00;+1.072157e+00;-7.383676e-01;+4.556709e-01;+4.971693e-01;+4.360467e-01;+8.849486e-01;-1.634908e-01;-5.144673e-01;+9.607269e-02;-8.521111e-01;-7.370219e-01;-1.673899e+00;+7.813828e-01;-8.970180e-01;+4.419940e-01;+1.357905e-06;+4.360467e-01;+8.849486e-01;-1.634908e-01;-7.226316e-02;-1.466536e-01;-9.865449e-01;-6.473275e-01;-1.718113e+00;+7.813449e-01;-5.179249e-07;+7.299305e-07;-1.000000e+00;+4.419970e-01;+8.970165e-01;+4.258384e-07;+8.970165e-01;-4.419970e-01;-7.872143e-07
